236;0;2264.00;10.25;586.00;0.00;0.36
237;0;746.00;10.60;1001.00;0.00;0.56
238;0;2585.00;15.95;548.00;0.00;0.48
239;0;1680.00;12.30;572.00;0.00;0.48
240;0;1434.00;11.30;765.00;0.00;0.44
241;0;1549.00;12.60;1067.00;0.00;0.32
242;0;520.00;10.65;289.00;0.00;0.40
243;0;1754.00;11.10;703.00;0.00;0.44
244;0;1082.00;14.95;918.00;0.00;0.20
245;0;1875.00;11.10;371.00;0.00;0.40
246;0;504.00;12.80;1031.00;0.00;0.84
247;0;1659.00;10.75;518.00;0.00;0.52
248;0;2636.00;15.70;918.00;0.00;0.76
249;0;1729.00;12.27;186.00;0.00;0.36
250;0;833.00;10.45;1124.00;0.00;0.40
251;0;1390.00;14.20;347.00;0.00;0.44
252;0;502.00;13.02;988.00;0.00;0.44
253;0;1428.00;12.80;561.00;0.00;0.44
254;0;660.00;10.20;959.00;0.00;0.44
255;0;2176.00;14.32;1101.00;0.00;0.68
256;0;2426.00;18.67;1034.00;0.00;0.92
257;0;2213.00;11.25;890.00;0.00;0.68
258;0;961.00;10.50;1139.00;0.00;0.48
259;0;1573.00;12.35;864.00;0.00;0.32
260;0;1923.00;12.60;675.00;0.00;0.44
261;0;1787.00;11.65;229.00;0.00;0.36
262;0;261.00;13.17;497.00;0.00;0.36
263;0;1774.00;10.50;749.00;0.00;0.48
264;0;2264.00;11.55;1072.00;0.00;0.72
265;0;2373.00;11.65;1004.00;0.00;0.56
266;0;1674.00;11.80;531.00;0.00;0.52
267;0;2267.00;13.85;865.00;0.00;0.68
268;0;1239.00;10.20;639.00;0.00;0.32
269;0;2404.00;12.40;671.00;0.00;0.56
270;0;2252.00;12.62;929.00;0.00;0.76
271;0;401.00;11.10;856.00;0.00;0.52
272;0;990.00;12.12;1005.00;0.00;0.32
273;0;474.00;10.30;628.00;0.00;0.32
274;0;2298.00;12.15;1124.00;0.00;0.44
275;0;742.00;11.77;535.00;0.00;0.36
276;0;1304.00;13.12;1062.00;0.00;0.48
277;0;849.00;10.67;441.00;0.00;0.36
278;0;2154.00;11.35;562.00;0.00;0.52
279;0;2076.00;10.52;1107.00;0.00;0.36
280;0;2105.00;13.02;896.00;0.00;0.60
281;0;1142.00;12.70;546.00;0.00;0.36
282;0;2411.00;10.95;869.00;0.00;0.72
283;0;2297.00;10.25;715.00;0.00;0.48
284;0;2401.00;13.17;388.00;0.00;0.48
285;0;988.00;14.42;859.00;0.00;0.28
286;0;2495.00;19.55;1012.00;0.00;0.68
287;0;1832.00;15.77;383.00;0.00;0.32
288;0;2293.00;11.55;582.00;0.00;0.52
289;0;2502.00;16.00;484.00;0.00;0.56
290;0;1417.00;13.40;925.00;0.00;0.40
291;0;1220.00;10.97;249.00;0.00;0.48
292;0;2602.00;16.40;915.00;0.00;0.80
293;0;2664.00;11.35;502.00;0.00;0.48
294;0;1687.00;11.87;294.00;0.00;0.44
295;0;747.00;11.35;715.00;0.00;0.48
296;0;586.00;10.35;577.00;0.00;0.32
297;0;2753.00;13.20;688.00;0.00;0.32
298;0;1007.00;11.07;599.00;0.00;0.28
299;0;2050.00;14.32;713.00;0.00;0.36
300;0;2499.00;23.30;945.00;0.00;0.56
301;0;2297.00;10.70;501.00;0.00;0.52
302;0;1848.00;10.70;649.00;0.00;0.40
303;0;1606.00;12.12;415.00;0.00;0.40
304;0;2461.00;16.67;1046.00;0.00;0.60
305;0;1295.00;10.20;727.00;0.00;0.40
306;0;883.00;10.65;1123.00;0.00;0.44
307;0;1254.00;10.75;483.00;0.00;0.60
308;0;1624.00;10.80;990.00;0.00;0.44
309;0;998.00;12.95;647.00;0.00;0.36
310;0;929.00;12.55;441.00;0.00;0.24
311;0;1518.00;11.22;917.00;0.00;0.44
312;0;1760.00;10.50;969.00;0.00;0.40
313;0;2635.00;10.15;1066.00;0.00;0.76
314;0;1965.00;11.47;990.00;0.00;0.60
315;0;2544.00;12.25;660.00;0.00;0.52
316;0;1673.00;12.10;788.00;0.00;0.52
317;0;2511.00;11.30;384.00;0.00;0.60
318;0;2566.00;13.30;802.00;0.00;0.60
319;0;2488.00;10.80;850.00;0.00;0.44
320;0;1170.00;12.00;600.00;0.00;0.24
321;0;2446.00;11.72;1087.00;0.00;0.60
322;0;2189.00;10.25;564.00;0.00;0.48
323;0;1943.00;13.50;586.00;0.00;0.36
324;0;981.00;13.65;395.00;0.00;0.28
325;0;458.00;10.22;662.00;0.00;0.48
326;0;1849.00;10.30;1053.00;0.00;0.52
327;0;1568.00;10.20;977.00;0.00;0.32
328;0;808.00;10.62;328.00;0.00;0.56
329;0;1593.00;10.62;734.00;0.00;0.40
330;0;2807.00;10.65;707.00;0.00;0.40
331;0;1344.00;16.90;1146.00;0.00;0.28
332;0;1392.00;11.47;888.00;0.00;0.40
333;0;1363.00;14.05;969.00;0.00;0.32
334;0;2340.00;10.15;453.00;0.00;0.44
335;0;1446.00;10.57;159.00;0.00;0.48
336;0;1662.00;10.30;717.00;0.00;0.48
337;0;1470.00;11.32;576.00;0.00;0.32
338;0;2660.00;11.27;485.00;0.00;0.56
339;0;763.00;10.52;407.00;0.00;0.36
340;0;2063.00;12.05;603.00;0.00;0.52
341;0;2307.00;10.92;361.00;0.00;0.52
342;0;2431.00;19.75;492.00;0.00;0.44
343;0;2319.00;10.40;342.00;0.00;0.36
344;0;2543.00;12.85;788.00;0.00;0.56
345;0;2165.00;14.37;1034.00;0.00;0.56
346;0;853.00;10.17;360.00;0.00;0.40
347;0;1403.00;11.85;428.00;0.00;0.28
348;0;1332.00;14.20;881.00;0.00;0.40
349;0;2210.00;13.87;1000.00;0.00;0.64
350;0;2410.00;17.47;531.00;0.00;0.40
351;0;2068.00;15.80;925.00;0.00;1.00
352;0;191.00;10.30;553.00;0.00;0.60
353;0;1740.00;12.05;292.00;0.00;0.48
354;0;263.00;13.45;426.00;0.00;0.52
355;0;2278.00;10.80;405.00;0.00;0.52
356;0;1885.00;11.15;1071.00;0.00;0.56
357;0;355.00;11.75;520.00;0.00;0.36
358;0;1158.00;11.02;901.00;0.00;0.44
359;0;1719.00;13.00;351.00;0.00;0.44
360;0;1146.00;13.67;951.00;0.00;0.44
361;0;458.00;10.30;833.00;0.00;0.56
362;0;917.00;11.57;556.00;0.00;0.28
363;0;1924.00;10.30;797.00;0.00;0.48
364;0;326.00;10.62;885.00;0.00;0.40
365;0;2520.00;12.50;623.00;0.00;0.64
366;0;429.00;10.30;1002.00;0.00;0.60
367;0;1816.00;10.35;645.00;0.00;0.52
368;0;802.00;10.20;1010.00;0.00;0.36
369;0;1693.00;14.30;277.00;0.00;0.48
370;0;2257.00;12.57;1010.00;0.00;0.68
371;0;1076.00;12.32;968.00;0.00;0.32
372;0;1240.00;15.20;1088.00;0.00;0.44
373;0;1645.00;10.95;1057.00;0.00;0.44
374;0;2392.00;11.50;479.00;0.00;0.56
375;0;844.00;11.42;519.00;0.00;0.36
376;0;812.00;17.45;709.00;0.00;0.36
377;0;2786.00;11.47;751.00;0.00;0.52
378;0;2521.00;10.20;460.00;0.00;0.52
379;0;2312.00;10.07;464.00;0.00;0.60
380;0;1201.00;12.10;595.00;0.00;0.28
381;0;1497.00;11.90;542.00;0.00;0.32
382;0;1557.00;12.35;290.00;0.00;0.32
383;0;965.00;11.10;830.00;0.00;0.28
384;0;1953.00;10.72;491.00;0.00;0.44
385;0;1354.00;10.30;250.00;0.00;0.44
386;0;994.00;10.15;1122.00;0.00;0.28
387;0;758.00;12.10;568.00;0.00;0.32
388;0;2372.00;12.65;690.00;0.00;0.52
389;0;1113.00;11.65;745.00;0.00;0.36
390;0;2745.00;12.20;671.00;0.00;0.48
391;0;327.00;11.62;535.00;0.00;0.40
392;0;2049.00;10.95;893.00;0.00;0.72
393;0;1748.00;12.20;911.00;0.00;0.36
394;0;1731.00;11.25;591.00;0.00;0.48
395;0;869.00;12.25;853.00;0.00;0.28
396;0;1989.00;10.70;421.00;0.00;0.48
397;0;1104.00;12.00;583.00;0.00;0.36
398;0;1649.00;14.15;157.00;0.00;0.56
399;0;1086.00;11.00;846.00;0.00;0.36
400;0;440.00;10.30;815.00;0.00;0.52
401;0;1529.00;10.45;945.00;0.00;0.36
402;0;944.00;11.62;995.00;0.00;0.36
403;0;1168.00;14.45;441.00;0.00;0.40
404;0;2657.00;11.10;542.00;0.00;0.52
405;0;581.00;11.37;1109.00;0.00;0.48
406;0;1272.00;11.45;305.00;0.00;0.44
407;0;1926.00;13.95;589.00;0.00;0.32
408;0;978.00;10.60;335.00;0.00;0.40
409;0;1790.00;10.30;461.00;0.00;0.52
410;0;2403.00;11.82;981.00;0.00;0.40
411;0;1861.00;12.92;186.00;0.00;0.48
412;0;2394.00;11.02;328.00;0.00;0.48
413;0;2412.00;14.30;560.00;0.00;0.52
414;0;1601.00;12.30;271.00;0.00;0.48
415;0;1175.00;14.82;976.00;0.00;0.28
416;0;2041.00;12.40;944.00;0.00;0.56
417;0;2601.00;11.25;790.00;0.00;0.60
418;0;2590.00;11.80;608.00;0.00;0.52
419;0;1664.00;10.62;1009.00;0.00;0.44
420;0;562.00;12.20;1072.00;0.00;0.56
421;0;2636.00;11.55;595.00;0.00;0.60
422;0;1887.00;13.25;716.00;0.00;0.40
423;0;2326.00;12.75;603.00;0.00;0.48
424;0;1833.00;11.60;302.00;0.00;0.36
425;0;190.00;11.07;354.00;0.00;0.40
426;0;2393.00;13.10;367.00;0.00;0.48
427;0;1634.00;14.95;1120.00;0.00;0.52
428;0;2321.00;13.20;625.00;0.00;0.60
429;0;2366.00;11.30;530.00;0.00;0.48
430;0;1165.00;10.65;1083.00;0.00;0.32
431;0;1234.00;11.90;824.00;0.00;0.56
432;0;2276.00;15.42;996.00;0.00;0.48
433;0;1854.00;11.80;685.00;0.00;0.40
434;0;1303.00;11.62;922.00;0.00;0.40
435;0;1484.00;12.30;793.00;0.00;0.40
436;0;1736.00;13.85;244.00;0.00;0.44
437;0;420.00;10.57;1045.00;0.00;0.44
438;0;1580.00;13.55;276.00;0.00;0.40
439;0;1545.00;12.12;181.00;0.00;0.52
440;0;2451.00;11.60;427.00;0.00;0.52
441;0;1730.00;10.50;871.00;0.00;0.60
442;0;2408.00;12.95;362.00;0.00;0.44
443;0;1244.00;11.40;310.00;0.00;0.28
444;0;1699.00;11.55;473.00;0.00;0.24
445;0;585.00;10.65;592.00;0.00;0.32
446;0;1759.00;10.35;502.00;0.00;0.48
447;0;810.00;10.20;909.00;0.00;0.52
448;0;2377.00;11.25;507.00;0.00;0.52
449;0;812.00;11.55;413.00;0.00;0.36
450;0;584.00;11.50;1092.00;0.00;0.40
451;0;1280.00;12.45;1047.00;0.00;0.36
452;0;1257.00;10.80;1028.00;0.00;0.40
453;0;2667.00;12.75;997.00;0.00;0.48
454;0;1678.00;12.40;429.00;0.00;0.48
455;0;1366.00;11.00;497.00;0.00;0.32
456;0;405.00;11.32;833.00;0.00;0.64
457;0;197.00;13.02;419.00;0.00;0.52
458;0;1020.00;10.80;602.00;0.00;0.28
459;0;1761.00;10.70;1115.00;0.00;0.72
460;0;2641.00;11.30;466.00;0.00;0.56
461;0;1274.00;10.45;987.00;0.00;0.36
462;0;1957.00;13.00;1111.00;0.00;0.52
463;0;1579.00;12.22;377.00;0.00;0.40
464;0;934.00;12.50;971.00;0.00;0.44
465;0;2624.00;10.35;672.00;0.00;0.52
466;0;2376.00;11.30;871.00;0.00;0.60
467;0;639.00;11.10;1027.00;0.00;0.68
468;0;1195.00;11.80;278.00;0.00;0.40
469;0;431.00;11.05;503.00;0.00;0.48
470;0;1666.00;13.30;837.00;0.00;0.32
471;0;1111.00;10.40;846.00;0.00;0.40
472;0;2644.00;11.90;557.00;0.00;0.48
473;0;2658.00;11.30;571.00;0.00;0.56
474;0;1322.00;10.50;582.00;0.00;0.32
475;0;1314.00;13.47;1132.00;0.00;0.36
476;0;2701.00;10.70;815.00;0.00;0.32
477;0;1201.00;10.12;683.00;0.00;0.36
478;0;1545.00;11.45;839.00;0.00;0.32
479;0;431.00;10.52;977.00;0.00;0.40
480;0;1836.00;12.85;477.00;0.00;0.28
481;0;917.00;13.05;496.00;0.00;0.32
482;0;2513.00;10.60;1088.00;0.00;0.56
483;0;6.00;11.20;748.00;0.00;0.28
484;0;1005.00;11.70;777.00;0.00;0.36
485;0;1189.00;12.17;305.00;0.00;0.28
486;0;1064.00;14.00;668.00;0.00;0.40
487;0;2691.00;10.60;471.00;0.00;0.48
488;0;753.00;11.05;637.00;0.00;0.36
489;0;481.00;11.42;956.00;0.00;0.60
490;0;1005.00;11.40;697.00;0.00;0.40
491;0;1172.00;12.10;257.00;0.00;0.28
492;0;2545.00;11.15;435.00;0.00;0.52
493;0;1416.00;12.62;750.00;0.00;0.32
494;0;445.00;11.00;1025.00;0.00;0.56
495;0;1721.00;10.65;957.00;0.00;0.32
496;0;2228.00;10.10;713.00;0.00;0.48
497;0;2150.00;12.27;948.00;0.00;0.68
498;0;1649.00;10.80;490.00;0.00;0.36
499;0;2032.00;11.00;414.00;0.00;0.60
500;0;2603.00;10.45;661.00;0.00;0.44
501;0;67.00;13.00;659.00;0.00;0.52
502;0;1671.00;12.00;292.00;0.00;0.40
503;0;1405.00;13.02;819.00;0.00;0.36
504;0;1335.00;10.52;180.00;0.00;0.68
505;0;2030.00;11.32;873.00;0.00;0.48
506;0;1563.00;10.62;742.00;0.00;0.40
507;0;2375.00;12.90;665.00;0.00;0.56
508;0;365.00;10.50;1103.00;0.00;0.52
509;0;1987.00;12.02;554.00;0.00;0.44
510;0;2035.00;10.87;753.00;0.00;0.28
511;0;250.00;10.20;1127.00;0.00;0.52
512;0;2494.00;12.02;654.00;0.00;0.56
513;0;856.00;12.30;558.00;0.00;0.32
514;0;1415.00;12.97;505.00;0.00;0.44
515;0;1788.00;11.10;294.00;0.00;0.32
516;0;1287.00;11.07;903.00;0.00;0.32
517;0;1040.00;10.20;534.00;0.00;0.36
518;0;1906.00;12.65;679.00;0.00;0.52
519;0;254.00;12.10;991.00;0.00;0.52
520;0;1976.00;12.10;1019.00;0.00;0.60
521;0;2680.00;16.07;882.00;0.00;0.72
522;0;697.00;10.30;693.00;0.00;0.52
523;0;893.00;12.40;362.00;0.00;0.48
524;0;570.00;10.50;365.00;0.00;0.52
525;0;2020.00;10.70;750.00;0.00;0.32
526;0;1088.00;12.45;784.00;0.00;0.36
527;0;2315.00;11.00;495.00;0.00;0.48
528;0;359.00;11.80;480.00;0.00;0.32
529;0;1132.00;11.85;659.00;0.00;0.28
530;0;798.00;14.05;742.00;0.00;0.32
531;0;662.00;11.75;923.00;0.00;0.72
532;0;1218.00;11.65;752.00;0.00;0.40
533;0;1512.00;14.30;300.00;0.00;0.52
534;0;1279.00;10.65;795.00;0.00;0.36
535;0;1535.00;12.87;1082.00;0.00;0.48
536;0;1675.00;10.47;971.00;0.00;0.48
537;0;1507.00;15.20;462.00;0.00;0.36
538;0;956.00;13.75;392.00;0.00;0.32
539;0;1632.00;11.80;309.00;0.00;0.44
540;0;1992.00;10.90;999.00;0.00;0.44
541;0;113.00;19.87;581.00;0.00;0.64
542;0;2317.00;12.35;922.00;0.00;0.52
543;0;723.00;10.30;261.00;0.00;0.44
544;0;1383.00;12.27;282.00;0.00;0.48
545;0;1855.00;10.70;271.00;0.00;0.32
546;0;2543.00;15.10;1041.00;0.00;0.52
547;0;1419.00;12.40;1030.00;0.00;0.36
548;0;2066.00;10.40;1045.00;0.00;0.52
549;0;1623.00;12.65;454.00;0.00;0.24
550;0;934.00;10.65;1143.00;0.00;0.36
551;0;709.00;10.22;533.00;0.00;0.32
552;0;2264.00;13.77;971.00;0.00;0.48
553;0;637.00;11.00;1049.00;0.00;0.68
554;0;2659.00;10.40;459.00;0.00;0.40
555;0;932.00;12.95;467.00;0.00;0.28
556;0;1798.00;11.72;818.00;0.00;0.44
557;0;220.00;20.55;578.00;0.00;0.56
558;0;1874.00;12.92;492.00;0.00;0.40
559;0;947.00;13.50;615.00;0.00;0.28
560;0;725.00;10.10;1058.00;0.00;0.60
561;0;2014.00;11.20;1081.00;0.00;0.44
562;0;1905.00;10.57;372.00;0.00;0.40
