104;166;133;205;land;false;mountain;1
105;142;243;133;land;false;plains;1
106;203;243;177;land;false;forest;1
107;119;233;168;land;false;mountain;1
108;252;106;173;land;false;plains;1
109;160;211;179;land;false;mountain;1
110;208;231;147;land;false;plains;4
111;144;221;235;land;false;forest;1
112;109;195;211;land;false;plains;4
113;236;233;141;land;false;marsh;1
114;219;190;192;land;false;mountain;1
115;190;248;185;land;false;plains;1
116;232;210;157;land;false;forest;3
117;111;235;194;land;false;marsh;5
118;149;253;113;land;false;mountain;1
119;197;227;175;land;false;farms;5
120;229;186;123;land;false;bamboo;1
121;241;151;209;land;false;jungle;1
122;237;244;47;land;false;plains;2
123;116;206;254;land;false;plains;4
124;207;192;163;land;false;plains;3
125;250;227;190;land;false;plains;1
126;236;63;224;land;false;urban;1
127;91;227;251;land;false;mountain;4
128;206;240;154;land;false;forest;4
129;154;251;164;land;false;forest;1
130;232;121;248;land;false;forest;2
131;217;232;116;land;false;hills;4
132;199;226;124;land;false;forest;2
133;221;130;222;land;false;hills;2
134;239;172;223;land;false;marsh;5
135;149;180;236;land;false;plains;1
136;244;209;156;land;false;mountain;1
137;123;233;188;land;false;forest;4
138;207;173;213;land;false;farms;1
139;173;114;240;land;false;plains;1
140;176;182;191;land;false;bamboo;1
141;202;252;183;land;false;plains;4
142;161;229;179;land;false;jungle;5
143;233;175;106;land;false;forest;1
144;176;219;196;land;false;mountain;1
145;161;215;250;land;false;marsh;1
146;179;199;163;land;false;mountain;1
147;199;126;253;land;false;plains;4
148;217;237;249;land;false;bamboo;1
149;219;238;188;land;false;hills;1
150;118;182;201;land;false;farms;2
151;234;229;138;land;false;plains;3
152;91;244;191;land;false;hills;5
153;223;54;246;land;false;plains;1
154;230;175;105;land;false;mountain;2
155;174;161;236;land;false;farms;1
156;206;185;177;land;false;forest;1
157;244;223;127;land;false;marsh;4
158;192;197;209;land;false;forest;1
159;248;194;190;land;false;plains;4
160;166;157;224;land;false;mountain;1
161;154;219;140;land;false;plains;1
162;250;206;125;land;false;plains;3
163;230;250;29;land;false;forest;2
164;238;174;179;land;false;plains;4
165;240;142;177;land;false;mountain;1
166;251;179;181;land;false;farms;1
167;104;217;185;land;false;jungle;5
168;233;254;37;land;false;plains;1
169;216;236;81;land;false;forest;3
170;197;241;203;land;false;plains;4
171;233;181;135;land;false;farms;3
172;234;140;137;land;false;farms;1
173;216;233;190;land;false;forest;1
174;199;123;224;land;false;mountain;2
175;163;117;229;land;false;mountain;2
176;151;107;243;land;false;plains;2
177;91;210;220;land;false;mountain;1
178;137;184;244;land;false;hills;4
179;231;192;216;land;false;plains;2
180;85;234;243;land;false;plains;1
181;231;234;67;land;false;mountain;1
182;134;248;135;land;false;urban;1
183;236;151;140;land;false;marsh;1
184;137;247;153;land;false;plains;1
185;235;230;144;land;false;plains;1
186;154;155;202;land;false;marsh;1
187;206;156;193;land;false;urban;1
188;159;215;152;land;false;hills;1
189;248;45;217;land;false;plains;1
190;152;136;252;land;false;urban;1
191;217;75;245;land;false;plains;5
192;244;162;117;land;false;plains;4
193;241;122;243;land;false;forest;1
194;175;243;164;land;false;plains;1
195;166;225;112;land;false;plains;1
196;210;222;153;land;false;forest;1
197;183;196;213;land;false;forest;3
198;218;164;162;land;false;plains;5
199;225;245;158;land;false;plains;4
200;204;211;177;land;false;plains;5
201;164;191;176;land;false;mountain;1
202;197;149;239;land;false;marsh;2
203;249;54;234;land;false;plains;2
204;194;64;251;land;false;farms;1
205;118;226;181;land;false;jungle;5
206;222;208;137;land;false;forest;1
207;245;75;201;land;false;plains;1
208;245;229;124;land;false;marsh;1
209;199;161;147;land;false;marsh;4
210;44;238;239;land;false;plains;1
211;237;41;231;land;false;mountain;1
212;103;186;213;land;false;plains;2
213;214;133;250;land;false;farms;1
214;145;150;232;land;false;plains;5
215;49;246;214;land;false;mountain;1
216;243;208;52;land;false;plains;4
217;168;182;168;land;false;marsh;1
218;145;160;243;land;false;forest;1
219;254;243;248;land;false;forest;1
220;226;157;185;land;false;farms;1
221;72;187;251;land;false;forest;1
222;236;141;239;land;false;mountain;1
223;197;191;220;land;false;forest;1
224;115;225;226;land;false;bamboo;1
225;227;180;101;land;false;urban;1
226;223;184;153;land;false;plains;4
227;131;246;194;land;false;plains;1
228;240;191;201;land;false;plains;1
229;250;244;245;land;false;forest;3
230;167;230;214;land;false;urban;1
231;178;229;111;land;false;farms;1
232;145;182;211;land;false;forest;1
233;249;181;133;land;false;plains;1
234;237;194;97;land;false;hills;4
235;208;194;124;land;false;plains;1
236;254;252;249;land;false;plains;4
237;55;240;236;land;false;forest;3
238;232;231;116;land;false;hills;4
239;236;132;145;land;false;farms;1
240;174;196;219;land;false;farms;1
241;170;157;234;land;false;plains;1
242;233;197;124;land;false;hills;1
243;34;251;254;land;false;forest;1
244;253;215;246;land;false;mountain;1
245;150;238;232;land;false;farms;1
246;179;192;139;land;false;farms;3
247;226;221;200;land;false;forest;1
248;207;173;182;land;false;mountain;2
249;159;239;118;land;false;plains;1
250;157;246;129;land;false;plains;3
251;195;164;219;land;false;plains;1
252;248;254;193;land;false;forest;3
253;177;175;185;land;false;forest;1
254;171;203;170;land;false;marsh;3
255;191;129;233;land;false;mountain;2
256;253;246;197;land;false;mountain;2
257;240;158;212;land;false;plains;2
258;222;110;182;land;false;forest;3
259;215;180;117;land;false;marsh;1
260;102;213;246;land;false;farms;1
261;37;251;236;land;false;hills;1
262;74;245;182;land;false;plains;5
263;104;212;212;land;false;plains;1
264;230;222;173;land;false;plains;2
265;246;200;246;land;false;plains;2
266;230;210;97;land;false;plains;1
267;222;201;99;land;false;mountain;2
268;162;227;203;land;false;plains;1
269;205;219;160;land;false;plains;4
270;205;144;206;land;false;plains;2
271;244;163;247;land;false;plains;3
272;132;152;248;land;false;plains;1
273;244;174;217;land;false;marsh;5
274;221;158;183;land;false;mountain;2
275;243;236;170;land;false;plains;1
276;187;209;254;land;false;mountain;1
277;139;186;220;land;false;plains;1
278;214;228;141;land;false;mountain;1
279;236;177;105;land;false;plains;2
280;253;242;158;land;false;hills;2
281;145;147;222;land;false;plains;1
282;144;169;202;land;false;plains;2
283;139;221;221;land;false;plains;4
284;137;213;153;land;false;marsh;4
285;103;252;253;land;false;mountain;1
286;138;201;236;land;false;mountain;2
287;221;224;118;land;false;mountain;1
288;249;224;91;land;false;plains;4
289;219;80;250;land;false;mountain;4
290;253;43;212;land;false;plains;1
291;136;209;251;land;false;plains;1
292;216;101;191;land;false;mountain;2
293;251;221;29;land;false;plains;4
294;144;203;200;land;false;forest;1
295;173;177;253;land;false;mountain;1
296;139;217;150;land;false;plains;5
297;146;214;216;land;false;mountain;5
298;214;191;238;land;false;forest;1
299;250;223;235;land;false;mountain;1
300;248;230;28;land;false;mountain;2
301;233;82;236;land;false;plains;4
302;223;135;228;land;false;farms;1
303;201;215;93;land;false;farms;1
304;229;100;227;land;false;mountain;2
305;211;221;85;land;false;plains;1
306;147;185;205;land;false;plains;3
307;224;254;219;land;false;hills;1
308;165;252;170;land;false;hills;1
309;205;196;142;land;false;hills;1
310;240;214;102;land;false;plains;1
311;157;221;127;land;false;forest;1
312;232;161;244;land;false;plains;1
313;180;196;176;land;false;plains;2
314;229;231;63;land;false;marsh;2
315;211;213;170;land;false;plains;4
316;248;150;221;land;false;urban;1
317;232;154;246;land;false;hills;4
318;190;158;173;land;false;mountain;2
319;246;245;28;land;false;forest;2
320;248;147;200;land;false;forest;1
321;141;249;164;land;false;urban;2
322;139;191;214;land;false;plains;1
323;134;139;248;land;false;forest;1
324;82;196;247;land;false;mountain;1
325;239;70;218;land;false;plains;5
326;37;243;236;land;false;plains;2
327;232;207;99;land;false;marsh;1
328;233;129;153;land;false;plains;1
329;111;252;234;land;false;urban;1
330;239;180;133;land;false;plains;5
331;218;139;231;land;false;mountain;1
332;254;210;149;land;false;hills;1
333;135;236;254;land;false;mountain;1
334;227;236;81;land;false;hills;4
335;126;242;136;land;false;bamboo;1
336;156;150;244;land;false;plains;1
337;85;246;228;land;false;farms;1
338;198;254;104;land;false;forest;4
339;196;233;170;land;false;jungle;1
340;162;249;152;land;false;mountain;1
341;119;208;209;land;false;plains;4
342;253;222;115;land;false;hills;4
343;236;150;238;land;false;plains;4
344;126;247;254;land;false;mountain;2
345;200;94;244;land;false;mountain;2
346;195;210;239;land;false;plains;1
347;188;167;148;land;false;mountain;1
348;201;175;251;land;false;mountain;1
349;96;173;246;land;false;plains;2
350;207;227;96;land;false;mountain;4
351;178;225;102;land;false;mountain;2
352;187;253;123;land;false;plains;5
353;207;231;65;land;false;plains;1
354;203;254;46;land;false;jungle;5
355;237;160;105;land;false;plains;4
356;130;253;252;land;false;marsh;2
357;170;194;165;land;false;jungle;5
358;209;247;106;land;false;plains;1
359;237;181;129;land;false;forest;1
360;228;186;96;land;false;mountain;1
361;252;122;244;land;false;plains;3
362;138;224;231;land;false;hills;1
363;240;95;184;land;false;plains;1
364;176;207;210;land;false;plains;3
365;223;135;229;land;false;plains;4
366;171;117;232;land;false;forest;3
367;107;248;226;land;false;jungle;1
368;187;215;163;land;false;farms;3
369;223;97;236;land;false;mountain;1
370;235;232;157;land;false;plains;2
371;201;166;170;land;false;mountain;1
372;227;248;205;land;false;mountain;1
373;205;180;122;land;false;hills;2
374;167;243;149;land;false;plains;4
375;129;152;225;land;false;plains;1
376;253;145;180;land;false;mountain;1
377;174;251;96;land;false;mountain;5
378;220;99;230;land;false;hills;4
379;110;227;244;land;false;forest;4
380;218;243;206;land;false;plains;1
381;212;200;244;land;false;forest;1
382;235;172;123;land;false;urban;1
383;244;252;166;land;false;plains;1
384;240;230;103;land;false;hills;1
385;241;246;163;land;false;plains;1
386;187;157;216;land;false;plains;3
387;211;155;170;land;false;jungle;1
388;159;178;224;land;false;hills;4
389;112;236;192;land;false;mountain;1
390;173;164;236;land;false;mountain;5
391;205;109;202;land;false;plains;5
392;206;175;234;land;false;marsh;2
393;218;114;240;land;false;mountain;1
394;208;227;210;land;false;jungle;1
395;174;215;154;land;false;mountain;1
396;225;98;198;land;false;plains;1
397;202;97;210;land;false;plains;1
398;239;125;233;land;false;bamboo;1
399;217;221;140;land;false;plains;1
400;182;242;215;land;false;plains;3
401;237;164;223;land;false;plains;1
402;187;182;227;land;false;mountain;1
403;222;219;186;land;false;urban;1
404;236;236;33;land;false;plains;4
405;168;247;221;land;false;plains;3
406;178;171;222;land;false;farms;1
407;193;136;185;land;false;plains;1
408;211;181;115;land;false;farms;1
409;238;114;190;land;false;forest;1
410;200;188;199;land;false;plains;2
411;177;175;246;land;false;marsh;1
412;28;254;248;land;false;plains;4
413;171;165;250;land;false;forest;4
414;223;184;174;land;false;bamboo;1
415;176;225;144;land;false;hills;1
416;212;242;150;land;false;hills;2
417;147;137;226;land;false;plains;2
418;234;209;75;land;false;plains;4
419;223;163;191;land;false;plains;1
420;235;140;133;land;false;plains;3
421;237;47;233;land;false;marsh;4
422;247;195;237;land;false;plains;1
423;143;234;229;land;false;plains;4
424;108;218;179;land;false;plains;1
425;212;220;71;land;false;plains;5
426;134;205;209;land;false;plains;4
427;175;125;227;land;false;mountain;2
428;237;187;152;land;false;plains;4
429;229;172;238;land;false;plains;4
430;191;253;141;land;false;forest;1
431;229;250;158;land;false;mountain;1
432;205;145;220;land;false;mountain;2
433;221;162;195;land;false;plains;1
434;249;208;175;land;false;mountain;1
435;191;201;251;land;false;marsh;1
436;126;137;252;land;false;hills;1
437;151;220;209;land;false;plains;3
438;216;237;54;land;false;mountain;1
439;171;252;194;land;false;bamboo;1
440;130;183;191;land;false;forest;4
441;246;253;202;land;false;farms;1
442;153;184;204;land;false;farms;4
443;186;247;235;land;false;forest;1
444;242;177;96;land;false;forest;1
445;212;157;155;land;false;marsh;5
446;241;245;21;land;false;jungle;1
447;143;205;158;land;false;plains;3
448;215;238;71;land;false;plains;4
449;200;184;204;land;false;plains;1
450;190;137;192;land;false;forest;3
451;239;190;246;land;false;mountain;1
452;171;145;220;land;false;urban;1
453;240;102;240;land;false;mountain;2
454;241;102;203;land;false;forest;1
455;223;84;222;land;false;forest;1
456;248;136;135;land;false;plains;3
457;249;202;189;land;false;plains;5
458;75;215;231;land;false;forest;1
459;84;217;243;land;false;forest;2
460;130;237;208;land;false;plains;4
461;253;109;150;land;false;plains;1
462;191;72;249;land;false;mountain;2
463;229;48;226;land;false;plains;1
464;226;111;167;land;false;mountain;1
465;246;175;159;land;false;plains;4
466;93;246;198;land;false;plains;2
467;244;138;178;land;false;plains;3
468;229;229;133;land;false;farms;1
469;141;176;198;land;false;hills;5
470;186;127;246;land;false;mountain;1
471;233;224;132;land;false;forest;1
472;233;250;84;land;false;plains;4
473;209;128;223;land;false;plains;4
474;156;254;162;land;false;plains;1
475;224;165;213;land;false;hills;1
476;253;165;249;land;false;plains;2
477;182;103;239;land;false;forest;1
478;189;159;165;land;false;marsh;1
479;187;148;219;land;false;plains;3
480;155;193;239;land;false;plains;1
481;15;249;246;land;false;plains;1
482;182;99;237;land;false;plains;2
483;204;213;185;land;false;plains;5
484;240;254;211;land;false;farms;1
485;139;254;244;land;false;plains;1
486;214;117;186;land;false;mountain;1
487;225;242;101;land;false;plains;4
488;168;241;143;land;false;forest;1
489;195;127;247;land;false;plains;3
490;70;222;241;land;false;plains;1
491;237;160;168;land;false;forest;1
492;247;239;233;land;false;plains;4
493;225;132;196;land;false;mountain;1
494;84;196;238;land;false;plains;3
495;195;219;174;land;false;plains;1
496;178;233;185;land;false;marsh;4
497;164;173;226;land;false;plains;2
498;142;254;211;land;false;forest;1
499;225;225;96;land;false;hills;1
500;244;252;21;land;false;forest;4
501;238;120;206;land;false;plains;5
502;241;199;126;land;false;forest;1
503;254;241;28;land;false;plains;1
504;216;196;109;land;false;farms;1
505;244;92;190;land;false;mountain;2
506;222;186;210;land;false;plains;1
507;162;240;253;land;false;plains;4
508;214;200;142;land;false;forest;3
509;242;158;202;land;false;mountain;1
510;156;182;241;land;false;forest;1
511;240;216;139;land;false;farms;3
512;200;148;186;land;false;hills;4
513;176;198;171;land;false;hills;1
514;232;201;85;land;false;mountain;1
515;128;153;237;land;false;bamboo;1
516;228;49;250;land;false;plains;1
517;232;110;238;land;false;marsh;1
518;182;247;92;land;false;plains;1
519;183;177;241;land;false;mountain;3
520;219;225;210;land;false;marsh;2
521;224;246;104;land;false;mountain;2
522;207;193;115;land;false;plains;1
523;238;130;157;land;false;mountain;1
524;235;252;162;land;false;plains;1
525;96;226;193;land;false;forest;1
526;129;222;180;land;false;plains;1
527;68;246;189;land;false;marsh;4
528;161;220;167;land;false;hills;5
529;202;205;218;land;false;forest;1
530;251;136;155;land;false;mountain;1
531;199;158;158;land;false;marsh;3
532;168;205;240;land;false;forest;1
533;124;244;193;land;false;farms;1
534;222;174;192;land;false;urban;1
535;213;109;193;land;false;forest;1
536;142;243;179;land;false;marsh;1
537;204;133;176;land;false;mountain;1
538;116;175;235;land;false;mountain;1
539;227;111;198;land;false;farms;1
540;206;146;159;land;false;marsh;2
541;249;109;146;land;false;mountain;5
542;227;74;212;land;false;plains;2
543;168;172;181;land;false;plains;1
544;136;247;172;land;false;plains;1
545;96;233;249;land;false;bamboo;1
546;102;242;181;land;false;mountain;2
547;247;149;244;land;false;farms;1
548;152;251;209;land;false;farms;2
549;100;242;180;land;false;plains;1
550;142;146;233;land;false;forest;3
551;252;141;145;land;false;farms;1
552;188;180;237;land;false;mountain;2
553;131;175;233;land;false;plains;3
554;213;238;67;land;false;plains;4
555;119;240;153;land;false;marsh;1
556;251;96;170;land;false;mountain;1
557;219;216;130;land;false;mountain;5
558;229;189;98;land;false;plains;1
559;114;228;247;land;false;plains;1
560;236;247;241;land;false;plains;3
561;239;251;155;land;false;plains;2
562;242;104;240;land;false;forest;1
563;240;188;193;land;false;plains;4
564;233;89;246;land;false;bamboo;1
565;147;178;199;land;false;farms;1
566;177;193;164;land;false;plains;5
567;200;95;239;land;false;forest;1
568;207;150;196;land;false;forest;1
569;226;170;178;land;false;plains;1
570;190;138;217;land;false;mountain;5
571;167;230;179;land;false;mountain;1
572;202;121;224;land;false;forest;1
573;215;197;249;land;false;plains;5
574;248;227;155;land;false;mountain;3
575;227;201;81;land;false;plains;1
576;141;182;187;land;false;plains;1
577;108;178;236;land;false;plains;1
578;244;187;169;land;false;plains;4
579;183;234;169;land;false;farms;2
580;252;233;247;land;false;hills;1
581;98;247;199;land;false;plains;4
582;29;242;233;land;false;forest;1
583;253;144;193;land;false;forest;1
584;176;243;140;land;false;forest;1
585;67;244;215;land;false;plains;2
586;229;195;199;land;false;plains;4
587;168;104;231;land;false;plains;4
588;107;160;243;land;false;mountain;5
589;215;205;254;land;false;forest;1
590;156;167;237;land;false;mountain;1
591;181;219;175;land;false;plains;1
592;246;90;245;land;false;forest;1
593;252;226;89;land;false;hills;3
594;237;223;146;land;false;plains;4
595;179;237;96;land;false;farms;1
596;200;129;181;land;false;plains;1
597;222;229;191;land;false;forest;1
598;249;124;195;land;false;hills;1
599;233;165;240;land;false;forest;3
600;205;205;200;land;false;forest;1
601;193;227;87;land;false;mountain;2
602;104;249;197;land;false;bamboo;1
603;192;205;173;land;false;forest;1
604;234;223;218;land;false;plains;4
605;138;211;206;land;false;plains;1
606;202;232;104;land;false;mountain;1
607;135;197;210;land;false;forest;3
608;56;221;234;land;false;forest;1
609;169;244;201;land;false;mountain;5
610;138;240;254;land;false;forest;1
611;207;133;247;land;false;jungle;5
612;212;216;212;land;false;plains;3
613;227;253;247;land;false;plains;1
614;202;244;82;land;false;plains;1
615;176;223;200;land;false;urban;1
616;231;118;227;land;false;plains;1
617;59;251;239;land;false;plains;4
618;241;175;174;land;false;bamboo;1
619;159;240;245;land;false;plains;1
620;251;149;101;land;false;hills;1
621;218;188;119;land;false;forest;1
622;225;154;139;land;false;mountain;1
623;202;242;172;land;false;plains;2
624;234;224;212;land;false;plains;5
625;228;186;145;land;false;urban;1
626;186;222;168;land;false;mountain;5
627;250;180;240;land;false;mountain;1
628;251;233;222;land;false;plains;1
629;171;223;128;land;false;farms;1
630;242;69;216;land;false;plains;1
631;138;226;213;land;false;plains;1
632;175;124;209;land;false;plains;1
633;213;221;77;land;false;plains;4
634;172;232;253;land;false;plains;5
635;223;141;208;land;false;plains;4
636;121;247;134;land;false;plains;1
637;146;147;223;land;false;plains;1
638;87;219;200;land;false;plains;1
639;215;215;229;land;false;plains;1
640;130;233;193;land;false;mountain;1
641;246;202;232;land;false;plains;5
642;102;243;194;land;false;plains;1
643;203;110;192;land;false;plains;5
644;226;133;228;land;false;bamboo;1
645;105;243;244;land;false;mountain;1
646;238;119;175;land;false;mountain;5
647;34;222;254;land;false;plains;1
648;75;247;228;land;false;hills;4
649;164;228;128;land;false;hills;1
650;200;215;248;land;false;forest;1
651;254;171;243;land;false;forest;4
652;194;179;222;land;false;mountain;1
653;245;133;228;land;false;mountain;1
654;170;192;226;land;false;mountain;1
655;249;238;145;land;false;plains;1
656;246;168;128;land;false;forest;1
657;183;115;223;land;false;mountain;4
658;184;219;198;land;false;plains;4
659;203;215;111;land;false;farms;2
660;238;197;172;land;false;hills;1
661;194;165;194;land;false;marsh;1
662;223;128;206;land;false;plains;2
663;246;135;134;land;false;bamboo;1
664;244;199;67;land;false;plains;4
665;232;137;195;land;false;plains;1
666;208;176;194;land;false;mountain;1
667;243;195;242;land;false;forest;1
668;120;182;199;land;false;plains;1
669;177;125;229;land;false;mountain;1
670;114;206;182;land;false;plains;3
671;167;222;243;land;false;jungle;1
672;178;241;146;land;false;plains;2
673;248;125;173;land;false;marsh;1
674;213;143;181;land;false;forest;3
675;244;129;189;land;false;plains;1
676;203;216;195;land;false;forest;3
677;143;210;177;land;false;plains;1
678;232;250;101;land;false;plains;1
679;97;219;221;land;false;hills;2
680;76;250;232;land;false;plains;1
681;206;195;138;land;false;plains;4
682;135;243;229;land;false;plains;2
683;131;207;194;land;false;plains;3
684;69;246;193;land;false;plains;2
685;49;244;224;land;false;urban;1
686;178;212;231;land;false;plains;5
687;198;249;65;land;false;mountain;1
688;111;203;205;land;false;hills;1
689;125;252;222;land;false;hills;1
690;192;227;111;land;false;hills;2
691;156;187;168;land;false;marsh;4
692;231;49;240;land;false;mountain;3
693;191;179;208;land;false;urban;1
694;211;238;190;land;false;mountain;1
695;230;215;231;land;false;plains;4
696;212;156;204;land;false;plains;4
697;180;137;195;land;false;jungle;1
698;204;106;238;land;false;jungle;1
699;141;177;230;land;false;plains;2
700;140;254;226;land;false;plains;3
701;179;209;251;land;false;mountain;2
702;223;123;235;land;false;mountain;1
703;222;254;26;land;false;plains;4
704;195;234;116;land;false;plains;1
705;166;138;219;land;false;plains;2
706;235;176;194;land;false;plains;4
707;227;150;196;land;false;plains;5
708;202;160;185;land;false;hills;1
709;200;178;172;land;false;hills;1
710;171;192;234;land;false;forest;1
711;195;117;244;land;false;bamboo;1
712;160;155;251;land;false;mountain;5
713;253;179;83;land;false;marsh;4
714;126;241;147;land;false;forest;3
715;242;231;190;land;false;plains;4
716;131;170;209;land;false;mountain;1
717;176;225;230;land;false;forest;2
718;247;192;106;land;false;jungle;5
719;246;243;30;land;false;forest;3
720;197;212;139;land;false;plains;5
721;223;224;104;land;false;mountain;1
722;121;183;254;land;false;plains;1
723;185;250;138;land;false;mountain;1
724;90;196;219;land;false;forest;1
725;254;96;238;land;false;plains;1
726;211;126;232;land;false;forest;1
727;219;157;210;land;false;hills;1
728;190;216;234;land;false;hills;1
729;177;227;230;land;false;forest;1
730;177;176;152;land;false;plains;1
731;233;142;163;land;false;mountain;1
732;194;124;206;land;false;mountain;5
733;231;209;90;land;false;urban;1
734;144;218;178;land;false;forest;1
735;236;218;158;land;false;plains;5
736;243;170;94;land;false;farms;1
737;176;238;226;land;false;plains;4
738;188;168;219;land;false;forest;1
739;243;243;80;land;false;plains;4
740;216;155;134;land;false;plains;4
741;241;120;205;land;false;mountain;2
742;150;194;234;land;false;plains;1
743;153;223;126;land;false;forest;1
744;195;190;209;land;false;mountain;2
745;229;218;160;land;false;farms;4
746;103;235;192;land;false;plains;2
747;208;149;239;land;false;plains;5
748;219;251;200;land;false;forest;1
749;234;247;47;land;false;hills;4
750;125;205;224;land;false;forest;4
751;86;231;196;land;false;forest;1
752;61;245;196;land;false;mountain;2
753;165;250;189;land;false;plains;2
754;208;233;111;land;false;hills;2
755;131;244;192;land;false;farms;1
756;157;188;211;land;false;mountain;1
757;206;164;147;land;false;plains;1
758;200;62;249;land;false;plains;1
759;222;220;141;land;false;hills;1
760;42;243;222;land;false;forest;1
761;228;167;130;land;false;plains;4
762;202;186;137;land;false;mountain;2
763;233;171;254;land;false;plains;4
764;241;97;251;land;false;forest;4
765;195;137;217;land;false;plains;1
766;229;186;243;land;false;marsh;5
767;173;206;227;land;false;marsh;1
768;167;128;226;land;false;mountain;1
769;190;190;167;land;false;marsh;4
770;138;173;246;land;false;mountain;1
771;244;237;235;land;false;farms;1
772;234;63;231;land;false;forest;4
773;145;176;210;land;false;plains;1
774;251;126;236;land;false;forest;1
775;112;226;206;land;false;bamboo;1
776;213;143;200;land;false;hills;1
777;252;226;69;land;false;plains;1
778;240;205;141;land;false;forest;1
779;208;231;120;land;false;forest;1
780;145;249;145;land;false;forest;1
781;238;193;159;land;false;plains;1
782;172;144;243;land;false;plains;1
783;231;190;204;land;false;plains;4
784;213;207;152;land;false;mountain;1
785;153;155;203;land;false;plains;2
786;181;157;186;land;false;hills;1
787;250;183;228;land;false;hills;4
788;227;154;216;land;false;urban;1
789;238;239;85;land;false;plains;1
790;237;215;122;land;false;plains;1
791;185;173;209;land;false;plains;4
792;217;94;202;land;false;mountain;1
793;181;123;207;land;false;mountain;1
794;217;156;179;land;false;mountain;5
795;225;166;228;land;false;forest;1
796;172;195;139;land;false;plains;2
797;238;122;181;land;false;plains;1
798;206;183;175;land;false;hills;4
799;220;162;241;land;false;plains;3
800;92;238;247;land;false;plains;2
801;189;124;194;land;false;mountain;1
802;192;150;220;land;false;plains;1
803;125;208;222;land;false;forest;1
804;189;239;124;land;false;mountain;1
805;190;153;219;land;false;farms;1
806;244;151;231;land;false;mountain;2
807;47;253;205;land;false;plains;4
